LogReader Generated Export

PROPERTIES
Version=2
CLASS Version=5.14_005
Loaded Jars=ClassMCS Command Station(null-5.14-27),5.14.1P005.001_RegularPatch_202502(null-1.0-1.0_20250205140739),5.14.1P005.002_RegularPatch_202502(null-1.0-1.0_20250228145629),5.14.1P005.003_RegularPatch_202503(null-1.0-1.0_20250313103435),5.14.1P005.004_RegularPatch_202505(null-1.0-1.0_20250513173946),5.14.1P005.005_RegularPatch_202506(null-1.0-1.0_20250521100446),5.14.1P005.006_HotFix_202506(null-1.0-1.0_20250605142834),5.14.1P005.007_RegularPatch_202506(null-1.0-1.0_20250618092714),CLASS MCS 5.14 ServicePack(null-5.14 001-24),CLASS MCS 5.14 ServicePack(null-5.14 002-1),CLASS MCS 5.14 CommandStation(null-5.14 003-24),CLASS MCS 5.14 ServicePack(null-5.14 003-5),CLASS MCS 5.14 ServicePack(null-5.14 004-4),CLASS MCS 5.14 ServicePack(null-5.14 005-5),classlgmcs(null-1.0-1.0_20250217152123),ClassMCS(null-5.14-27),ClassMCS open source library(null-5.14-27),itext(null-1.4.6-UNKNOWN),JCommon(null-1.0.6-UNKNOWN),JFreeChart(null-1.0.3-UNKNOWN),Oracle JDBC(null-Oracle JDBC Driver version - 19.23.0.0.0-UNKNOWN),Oracle JDBC(null-Oracle JDBC Driver version - 19.0.0.0.0-UNKNOWN),
Time Zone=America/New_York
Export Type=Hexadecimal
Mark Count=0

MARKS

HEADERS
"Category","LevelID","SystemDate","DeviceID","SourceID","TrackingID","AsciiData","MessageName","MethodID","LogParserClassName","BinaryData","NumericalTimeStamp"
"Debug","8","22-Aug-2025 10:21:24:641","","CarrierServer:ORBWorkerThread-74","PTAJFP000124","Publishing Event: theSubject=carrier.movement.initiated.PTAJFP000124, CarrierData=(id=PTAJFP000124,batchId=,idStatus=Trusted,errorReason=,jobId=1755872324764,previousStartedJobId=1755872324764,deadlineProcessed=false,jobLateProcessed=false,needsReroute=false,moveStatus=Moving,itineraryId=J1FSTO13301.J1FCNV13301.2,updateItineraryId=,previousLocationInfo=(J1FCNV13301,J1FCNV13301-306,),currentLocationInfo=(J1FCNV13301,J1FCNV13301-117,),arrivalTime=22-Aug-2025 10:21:24:638,requestor=AUTO,moveRequestorType=ExternalRequest,moveRequestReason=,requestTime=22-Aug-2025 10:18:44:764,requestedTypeOfMove=Normal,priority=50,autoCancelCriteria=,deadlineTime=0,sourceLocationInfo=(J1FSTO13301,D_PTT01,J1FSTO13301-10601),originalLocationInfo=(,,),requestedDestinationInfo=(J1FCNV13301,J1FCNV13301-CP0C01,),assignedDestinationId=,bufferedDestinationId=J1FCNV13301,bufferedFlag=true,alternateDestinationId=,alternateReturnCriteria=Default,intermediateDestinationId=,createTime=28-Jun-2025 13:13:20:788,type=FULL,subTypeAttributes=,idInformation=,idPrefix=,capacity=0,emptyFlag=true,comments=,loopId=,useCount=0,cleanCount=0,lastCleanTime=28-Jun-2025 13:13:20:788,preferredExitLocationInfo=(,,),preferredEnterLocationInfo=(,,),requestedDeliveryTime=31-Dec-1969 19:00:00:000,requestedDeliveryStartTime=31-Dec-1969 19:00:00:000,requestedDeliveryStartSetTime=31-Dec-1969 19:00:00:000,moveStatusTime=22-Aug-2025 10:21:24:639), CustomPropertyInfoList=[(CHANGE_DIRECTION_REINPUT_FLAG,),(PROCESS_GROUP_CODE,),(TO_EQP_WINDING_DIRECTION,),(NEXT_EQUIPMENT_GROUP_CODE,),(PRIO,50),(PLT_STATUS,0),(NEXT_EQUIPMENT_ID,),(EQUIPMENT_GROUP_CODE,),(TRANSFER_CREATE_TYPE,R),(CMD_CD,HPTAJFP0001240822101844),(ROLL_NOT_COATED_SIDE,),(MATERIALCODE,),(LOT_ID,T1F007976),(NEXT_PROCESS_GROUP_CODE,FORM_PACK),(TO_EQUIPMENT_NOT_COATED_SIDE,),(ROLL_WINDING_DIRECTION,),(CRANEID,J1FSTO13301-101),(OUTTIME,20250829092553),(OPER,B2000),(QUERYSENT,TRUE),(COMMAND_TEXT,),(ERROR_DURABLE_FLAG,N),(SecondParentId,)]","debug","Carrier.publishCarrierEvent","","","1755872484641"
"Debug","9","22-Aug-2025 10:21:24:638","","EventBrokerServer:EventBrokerServer-EventProcessorThread","","Sending MCSEvent with Subject(carrier.movement.locationUpdated.PTAJFP000124) to 6 Subscribers.","debug","EventPublisher.publishEvent","","","1755872484638"
"Debug","9","22-Aug-2025 10:21:24:638","","EventBrokerServer:EventBrokerServer-EventProcessorThread","","Received MCSEvent with Subject(carrier.movement.locationUpdated.PTAJFP000124).","debug","EventPublisher.publishEvent","","","1755872484638"
"Debug","8","22-Aug-2025 10:21:24:638","","CarrierServer:ORBWorkerThread-82","PTAJFP000124","Publishing Event: theSubject=carrier.movement.locationUpdated.PTAJFP000124, CarrierData=(id=PTAJFP000124,batchId=,idStatus=Trusted,errorReason=,jobId=1755872324764,previousStartedJobId=1755872324764,deadlineProcessed=false,jobLateProcessed=false,needsReroute=false,moveStatus=MovePending,itineraryId=J1FSTO13301.J1FCNV13301.2,updateItineraryId=,previousLocationInfo=(J1FCNV13301,J1FCNV13301-306,),currentLocationInfo=(J1FCNV13301,J1FCNV13301-117,),arrivalTime=22-Aug-2025 10:21:24:638,requestor=AUTO,moveRequestorType=ExternalRequest,moveRequestReason=,requestTime=22-Aug-2025 10:18:44:764,requestedTypeOfMove=Normal,priority=50,autoCancelCriteria=,deadlineTime=0,sourceLocationInfo=(J1FSTO13301,D_PTT01,J1FSTO13301-10601),originalLocationInfo=(,,),requestedDestinationInfo=(J1FCNV13301,J1FCNV13301-CP0C01,),assignedDestinationId=,bufferedDestinationId=J1FCNV13301,bufferedFlag=true,alternateDestinationId=,alternateReturnCriteria=Default,intermediateDestinationId=,createTime=28-Jun-2025 13:13:20:788,type=FULL,subTypeAttributes=,idInformation=,idPrefix=,capacity=0,emptyFlag=true,comments=,loopId=,useCount=0,cleanCount=0,lastCleanTime=28-Jun-2025 13:13:20:788,preferredExitLocationInfo=(,,),preferredEnterLocationInfo=(,,),requestedDeliveryTime=31-Dec-1969 19:00:00:000,requestedDeliveryStartTime=31-Dec-1969 19:00:00:000,requestedDeliveryStartSetTime=31-Dec-1969 19:00:00:000,moveStatusTime=22-Aug-2025 10:19:43:073), CustomPropertyInfoList=[(CHANGE_DIRECTION_REINPUT_FLAG,),(PROCESS_GROUP_CODE,),(TO_EQP_WINDING_DIRECTION,),(NEXT_EQUIPMENT_GROUP_CODE,),(PRIO,50),(PLT_STATUS,0),(NEXT_EQUIPMENT_ID,),(EQUIPMENT_GROUP_CODE,),(TRANSFER_CREATE_TYPE,R),(CMD_CD,HPTAJFP0001240822101844),(ROLL_NOT_COATED_SIDE,),(MATERIALCODE,),(LOT_ID,T1F007976),(NEXT_PROCESS_GROUP_CODE,FORM_PACK),(TO_EQUIPMENT_NOT_COATED_SIDE,),(ROLL_WINDING_DIRECTION,),(CRANEID,J1FSTO13301-101),(OUTTIME,20250829092553),(OPER,B2000),(QUERYSENT,TRUE),(COMMAND_TEXT,),(ERROR_DURABLE_FLAG,N),(SecondParentId,)]","debug","Carrier.publishCarrierEvent","","","1755872484638"
"Debug","7","22-Aug-2025 10:21:24:637","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13301","PTAJFP000124","Device: J1FCNV13301 adding carrier: PTAJFP000124 at location: J1FCNV13301-117","debug","LGCnvSEM.addCarrier","","","1755872484637"
"Debug","7","22-Aug-2025 10:21:24:637","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13301","PTAJFP000124","Removing carrier: PTAJFP000124 from location: J1FCNV13301-306","debug","Device.removeCarrier","","","1755872484637"
"Debug","7","22-Aug-2025 10:21:24:637","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13301","PTAJFP000124",">>>[carrierMoved] removeCarrier  : PTAJFP000124 contains Location : J1FCNV13301-306","debug","LGCnvSEM.carrierMoved","","","1755872484637"
"Debug","7","22-Aug-2025 10:21:24:636","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13301","PTAJFP000124",">>>1. carrierMoved - 1. reportedLoc : J1FCNV13301-117 2. oldLoc : J1FCNV13301-306 3. carrier Loc : J1FCNV13301/J1FCNV13301-306 4. carrier oldLoc : J1FSTO13301/J1FSTO13301-401","debug","LGCnvSEM.carrierMoved","","","1755872484636"
"Debug","9","22-Aug-2025 10:21:24:635","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13301","PTAJFP000124","carrierTransferring, workItem is not null..","Debug","LGCnvSEM.carrierMoved","","","1755872484635"
"Debug","7","22-Aug-2025 10:21:24:634","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13301","","carrierId : PTAJFP000124, locationId : J1FCNV13301-117","Debug","LGCnvSEM.lgCarrierTransferring","","","1755872484634"
"Com","1","22-Aug-2025 10:21:24:634","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):HsmsRecv/10.228.115.223:30059","","--> Event Report Send CEID:157 - CarrierTransferring  CarrierID: PTAJFP000124, loc : J1FCNV13301-117","commessage","SecsProtocolLogger.logMessage","classlgmcs.device.mcs.storage.lgcnvSEM.ComLogParser","0001860b0000000085b10103a9020000a902009d01010102a90200100102410c5054414a4650303030313234410f4a3146434e5631333330312d313137","1755872484634"
"Debug","8","22-Aug-2025 10:21:24:634","","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):HsmsRecv/10.228.115.223:30059","",">>> super1 Event Report Send CEID:157 - CarrierTransferring  CarrierID: PTAJFP000124, loc : J1FCNV13301-117","DEBUG","COMLogParser.parseComLog","","","1755872484634"
"Info","9","22-Aug-2025 10:21:24:634","","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):HsmsRecv/10.228.115.223:30059","",">>> super Event Report Send CEID:157 - CarrierTransferring  CarrierID: PTAJFP000124","INFO","COMLogParser.parseComLog","","","1755872484634"
"Info","3","22-Aug-2025 10:19:48:671","MesServer_J1F","MesServer_J1F:CarrierLocUpdateListenerMCSEventThreadPool-10","MesServer_J1F:Primary:Active","[SEND] 
BR_MHS_ReportDurableMovingEvent 
{
  "TXN_ID": "1755872388670",
  "inDTName": "IN_DATA",
  "refDS": {
    "IN_DATA": [
      {
        "DURABLE_ID": "PTAJFP000124",
        "SHELF_ID": "",
        "TO_PORT_ID": "J1FCNV13301-CP0C01",
        "EVENT_TYPE_CODE": "A",
        "FROM_EQUIPMENT_ID": "J1FSTO13301",
        "USER_ID": "MCS",
        "FROM_PORT_ID": "J1FSTO13301-401",
        "DURABLE_STATUS_CODE": "INUSE",
        "TO_EQUIPMENT_ID": "J1FCNV13301",
        "COMMAND_CODE": "HPTAJFP0001240822101844",
        "PORT_ID": "J1FCNV13301-306",
        "TRANSPORT_END_CODE": "1",
        "MCS_TXN_ID": "1755872388670",
        "LOT_ID": "T1F007976",
        "ERROR_DETAIL": "",
        "ERROR_DURABLE_FLAG": "N",
        "EQUIPMENT_ID": "J1FCNV13301"
      }
    ]
  },
  "actID": "BR_MHS_ReportDurableMovingEvent",
  "outDTName": ""
}","info","SolaceClient.send","","","1755872388671"
"Debug","6","22-Aug-2025 10:19:48:667","MesServer_J1F","MesServer_J1F:CarrierLocUpdateListenerMCSEventThreadPool-10","PTAJFP000124","[CVNT] ReportCarrierLocationUpdate >> PTAJFP000124, 2.changed the from location : J1FSTO13301/J1FSTO13301-401","debug","ReportCarrierLocationUpdate.reportCarrierMovingLocationInfo","","","1755872388667"
"Debug","7","22-Aug-2025 10:19:48:666","MesServer_J1F","MesServer_J1F:CarrierLocUpdateListenerMCSEventThreadPool-10","PTAJFP000124","[CVNT] ReportCarrierLocationUpdate >> PTAJFP000124, +1.changed the current location : J1FCNV13301/J1FCNV13301-306","debug","ReportCarrierLocationUpdate.reportCarrierMovingLocationInfo","","","1755872388666"
"Debug","7","22-Aug-2025 10:19:48:666","MesServer_J1F","MesServer_J1F:CarrierLocUpdateListenerMCSEventThreadPool-10","PTAJFP000124","[CVNT] ReportCarrierLocationUpdate >> PTAJFP000124, -1.changed the current location : J1FCNV13301/J1FCNV13301-306","debug","ReportCarrierLocationUpdate.reportCarrierMovingLocationInfo","","","1755872388666"
"Debug","6","22-Aug-2025 10:19:48:666","MesServer_J1F","MesServer_J1F:CarrierLocUpdateListenerMCSEventThreadPool-10","PTAJFP000124","[CVNT] ReportCarrierLocationUpdate >> J1FCNV13301 // DEVICE_TYPE : CONVEYER","debug","ReportCarrierLocationUpdate.reportCarrierMovingLocationInfo","","","1755872388666"
"Debug","6","22-Aug-2025 10:19:48:665","MesServer_J1F","MesServer_J1F:CarrierLocUpdateListenerMCSEventThreadPool-10","PTAJFP000124","[CVNT] ReportCarrierLocationUpdate >> ChangeCheck -> Move Pending : A, current  - J1FCNV13301:J1FCNV13301-306, to  - J1FCNV13301:J1FCNV13301-CP0C01, travelinfo  - J1FCNV13301:J1FCNV13301-CP0C01, endflag - 1","debug","ReportCarrierLocationUpdate.reportCarrierMovingLocationInfo","","","1755872388665"
"Debug","6","22-Aug-2025 10:19:48:665","MesServer_J1F","MesServer_J1F:CarrierLocUpdateListenerMCSEventThreadPool-10","PTAJFP000124","[CVNT] ReportCarrierLocationUpdate >> MoveStatus -> Move Pending (PTAJFP000124)","debug","ReportCarrierLocationUpdate.reportCarrierMovingLocationInfo","","","1755872388665"
"Debug","6","22-Aug-2025 10:19:48:664","MesServer_J1F","MesServer_J1F:CarrierLocUpdateListenerMCSEventThreadPool-10","PTAJFP000124","[CVNT] ReportCarrierLocationUpdate >>  LOC:  cur : J1FCNV13301/J1FCNV13301-306(), from : J1FCNV13301/J1FCNV13301-306, to : J1FCNV13301/J1FCNV13301-CP0C01 : A","debug","ReportCarrierLocationUpdate.reportCarrierMovingLocationInfo","","","1755872388664"
"Debug","8","22-Aug-2025 10:19:48:663","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13301","PTAJFP000124","USE_ALLOCATION_STAGE_CALL not used.","debug","LGCnvSEM.allocationStageCall","","","1755872388663"
"Info","5","22-Aug-2025 10:19:48:663","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13301","PTAJFP000124","Publishing event : theSubject=device.move.lgTransferInitiated.J1FCNV13301 DeviceId=J1FCNV13301","info","LGCnvSEM.transferInitiated","","","1755872388663"
"Debug","5","22-Aug-2025 10:19:48:663","MesServer_J1F","MesServer_J1F:CarrierLocUpdateListenerMCSEventThreadPool-10","PTAJFP000124","[CVNT-A] ReportTransferStart >> device.move.lgTransferInitiated.J1FCNV13301 [ PTAJFP000124:J1FCNV13301-306 -> J1FCNV13301-CP0C01 ]","debug","ReportTransferStart.processEvent","","","1755872388663"
"Debug","9","22-Aug-2025 10:19:48:662","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13301","","statistical data for the carrier PTAJFP000124 are gathered trigger is 0","debug","LGCnvSEM.fireLGMoveStatisticalDataStatisticTrigger","","","1755872388662"
"Debug","7","22-Aug-2025 10:19:48:662","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13301","","carrierId : PTAJFP000124, sourceLoc : J1FCNV13301-755, destLoc : J1FCNV13301-CP0C01","Debug","LGCnvSEM.transferInitiated","","","1755872388662"
"Com","1","22-Aug-2025 10:19:48:662","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):HsmsRecv/10.228.115.223:30059","","--> Event Report Send CEID:108 - TransferInitiated  CarrierID: PTAJFP000124","commessage","SecsProtocolLogger.logMessage","classlgmcs.device.mcs.storage.lgcnvSEM.ComLogParser","0001860b0000000085ad0103a9020000a902006c01010102a902000a01044103333034410c5054414a4650303030313234410f4a3146434e5631333330312d37353541124a3146434e5631333330312d435030433031","1755872388662"
"Debug","8","22-Aug-2025 10:19:48:662","","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):HsmsRecv/10.228.115.223:30059","",">>> super1 Event Report Send CEID:108 - TransferInitiated  CarrierID: PTAJFP000124","DEBUG","COMLogParser.parseComLog","","","1755872388662"
"Info","9","22-Aug-2025 10:19:48:662","","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):HsmsRecv/10.228.115.223:30059","",">>> super Event Report Send CEID:108 - TransferInitiated  CarrierID: PTAJFP000124","INFO","COMLogParser.parseComLog","","","1755872388662"
"Info","3","22-Aug-2025 10:19:48:369","MesServer_J1F","MesServer_J1F:CarrierLocUpdateListenerMCSEventThreadPool-6","MesServer_J1F:Primary:Active","[SEND] 
BR_MHS_ReportDurableMovingEvent 
{
  "TXN_ID": "1755872388368",
  "inDTName": "IN_DATA",
  "refDS": {
    "IN_DATA": [
      {
        "DURABLE_ID": "PTAJFP000124",
        "SHELF_ID": "J1FSTO13301-10601",
        "TO_PORT_ID": "J1FCNV13301-CP0C01",
        "EVENT_TYPE_CODE": "R",
        "FROM_EQUIPMENT_ID": "J1FSTO13301",
        "USER_ID": "MCS",
        "FROM_PORT_ID": "J1FSTO13301-401",
        "DURABLE_STATUS_CODE": "INUSE",
        "TO_EQUIPMENT_ID": "J1FCNV13301",
        "COMMAND_CODE": "HPTAJFP0001240822101844",
        "PORT_ID": "J1FCNV13301-306",
        "TRANSPORT_END_CODE": "1",
        "MCS_TXN_ID": "1755872388368",
        "LOT_ID": "T1F007976",
        "ERROR_DETAIL": "",
        "ERROR_DURABLE_FLAG": "N",
        "EQUIPMENT_ID": "J1FCNV13301"
      }
    ]
  },
  "actID": "BR_MHS_ReportDurableMovingEvent",
  "outDTName": ""
}","info","SolaceClient.send","","","1755872388369"
"Debug","6","22-Aug-2025 10:19:48:365","MesServer_J1F","MesServer_J1F:CarrierLocUpdateListenerMCSEventThreadPool-6","PTAJFP000124","[CVNT] ReportCarrierLocationUpdate >> PTAJFP000124, 2.changed the from location : J1FSTO13301/J1FSTO13301-401","debug","ReportCarrierLocationUpdate.reportCarrierMovingLocationInfo","","","1755872388365"
"Debug","7","22-Aug-2025 10:19:48:364","MesServer_J1F","MesServer_J1F:CarrierLocUpdateListenerMCSEventThreadPool-6","PTAJFP000124","[CVNT] ReportCarrierLocationUpdate >> PTAJFP000124, +1.changed the current location : J1FCNV13301/J1FCNV13301-306","debug","ReportCarrierLocationUpdate.reportCarrierMovingLocationInfo","","","1755872388364"
"Debug","7","22-Aug-2025 10:19:48:364","MesServer_J1F","MesServer_J1F:CarrierLocUpdateListenerMCSEventThreadPool-6","PTAJFP000124","[CVNT] ReportCarrierLocationUpdate >> PTAJFP000124, -1.changed the current location : J1FCNV13301/J1FCNV13301-306","debug","ReportCarrierLocationUpdate.reportCarrierMovingLocationInfo","","","1755872388364"
"Debug","6","22-Aug-2025 10:19:48:364","MesServer_J1F","MesServer_J1F:CarrierLocUpdateListenerMCSEventThreadPool-6","PTAJFP000124","[CVNT] ReportCarrierLocationUpdate >> J1FCNV13301 // DEVICE_TYPE : CONVEYER","debug","ReportCarrierLocationUpdate.reportCarrierMovingLocationInfo","","","1755872388364"
"Debug","6","22-Aug-2025 10:19:48:363","MesServer_J1F","MesServer_J1F:CarrierLocUpdateListenerMCSEventThreadPool-6","PTAJFP000124","[CVNT] ReportCarrierLocationUpdate >> ChangeCheck -> Move Pending : R, current  - J1FCNV13301:J1FCNV13301-306, to  - J1FCNV13301:J1FCNV13301-CP0C01, travelinfo  - J1FCNV13301:J1FCNV13301-CP0C01, endflag - 1","debug","ReportCarrierLocationUpdate.reportCarrierMovingLocationInfo","","","1755872388363"
"Debug","6","22-Aug-2025 10:19:48:363","MesServer_J1F","MesServer_J1F:CarrierLocUpdateListenerMCSEventThreadPool-6","PTAJFP000124","[CVNT] ReportCarrierLocationUpdate >> MoveStatus -> Move Pending (PTAJFP000124)","debug","ReportCarrierLocationUpdate.reportCarrierMovingLocationInfo","","","1755872388363"
"Debug","6","22-Aug-2025 10:19:48:362","MesServer_J1F","MesServer_J1F:CarrierLocUpdateListenerMCSEventThreadPool-6","PTAJFP000124","[CVNT] ReportCarrierLocationUpdate >>  LOC:  cur : J1FCNV13301/J1FCNV13301-306(J1FSTO13301-10601), from : J1FCNV13301/J1FCNV13301-306, to : J1FCNV13301/J1FCNV13301-CP0C01 : R","debug","ReportCarrierLocationUpdate.reportCarrierMovingLocationInfo","","","1755872388362"
"Debug","5","22-Aug-2025 10:19:48:361","MesServer_J1F","MesServer_J1F:CarrierLocUpdateListenerMCSEventThreadPool-6","PTAJFP000124","[CVNT-R] ReserveTransferCommand >> device.move.lgSendTransfer.J1FCNV13301 [ PTAJFP000124:J1FCNV13301-306 -> J1FCNV13301-CP0C01 ]","debug","ReserveTransferCommand.processEvent","","","1755872388361"
"Debug","9","22-Aug-2025 10:19:48:360","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):AbstractDispatcher-J1FCNV13301","","statistical data for the carrier PTAJFP000124 are gathered trigger is 0","debug","LGCnvSEM.fireLGMoveStatisticalDataStatisticTrigger","","","1755872388360"
"Com","1","22-Aug-2025 10:19:48:355","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):HsmsSend/10.228.115.223:30059","","<-- Enhanced Host Command Send RCMD:TRANSFER  CarrierID: PTAJFP000124  CommandID: 304  Source: J1FCNV13301-306  Destination: J1FCNV13301-CP0C01","commessage","SecsProtocolLogger.logMessage","classlgmcs.device.mcs.storage.lgcnvSEM.ComLogParser","0001823100000006ae6f0104b10400000000410041085452414e5346455201040102410b434f4d4d414e44494e464f010201024109434f4d4d414e4449444103333034010241085052494f52495459a90200320102410c5452414e53464552494e464f010301024109434152524945524944410c5054414a465030303031323401024106534f55524345410f4a3146434e5631333330312d333036010241044445535441124a3146434e5631333330312d435030433031010241104341525249455241545452494255544501020102410b454d505459535441545553a90200000102410c4d4154455249414c434f44454100010241104348494c4443415252494552494e464f0100","1755872388355"
"Debug","8","22-Aug-2025 10:19:48:355","","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):HsmsSend/10.228.115.223:30059","",">>> super1 Enhanced Host Command Send RCMD:TRANSFER  CarrierID: PTAJFP000124  CommandID: 304  Source: J1FCNV13301-306  Destination: J1FCNV13301-CP0C01","DEBUG","COMLogParser.parseComLog","","","1755872388355"
"Info","9","22-Aug-2025 10:19:48:355","","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):HsmsSend/10.228.115.223:30059","",">>> super Enhanced Host Command Send RCMD:TRANSFER  CarrierID: PTAJFP000124  CommandID: 304  Source: J1FCNV13301-306  Destination: J1FCNV13301-CP0C01","INFO","COMLogParser.parseComLog","","","1755872388355"
"Debug","5","22-Aug-2025 10:19:48:355","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):AbstractDispatcher-J1FCNV13301","PTAJFP000124","child List : []","Debug","LGCnvSEM.sendTransferCommand","","","1755872388355"
"Info","1","22-Aug-2025 10:19:48:354","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):AbstractDispatcher-J1FCNV13301","PTAJFP000124","could not found carrier type of PTAJFP000124","info","LGCnvSEM.sendTransferCommand","","","1755872388354"
"Debug","7","22-Aug-2025 10:19:48:354","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):AbstractDispatcher-J1FCNV13301","PTAJFP000124","priority after getTransferPriorityByPortCustomProperties is 50","Debug","LGCnvSEM.sendTransferCommand","","","1755872388354"
"Debug","7","22-Aug-2025 10:19:48:354","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):AbstractDispatcher-J1FCNV13301","PTAJFP000124","priority of host command is 50","Debug","LGCnvSEM.sendTransferCommand","","","1755872388354"
"Error","9","22-Aug-2025 10:19:48:354","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):AbstractDispatcher-J1FCNV13301","delete AREAGROUP","NotFound | Value=AREAGROUP | Reason=Custom Property(AREAGROUP) not found on Carrier (PTAJFP000124)
	at classmcs.corba.BaseProxyJob.A(BaseProxyJob.java:496)
	at classmcs.corba.BaseProxyJob.getVoidRtnval(BaseProxyJob.java:411)
	at classmcs.proxy.CarrierProxy.deleteProperty(CarrierProxy.java:370)
	at classlgmcs.device.mcs.storage.lgcnvSEM.LGCnvSEM.lgDeleteCustomPropertyList(LGCnvSEM.java:6485)
	at classlgmcs.device.mcs.storage.lgcnvSEM.LGCnvSEM.sendTransferCommand(LGCnvSEM.java:4368)
	at classmcs.device.mcs.storage.StockerSEM.issueMove(StockerSEM.java:765)
	at classmcs.device.mcs.storage.BaseDispatcher.G(BaseDispatcher.java:4335)
	at classmcs.device.mcs.storage.BaseDispatcher.doWork(BaseDispatcher.java:4173)
	at classmcs.device.mcs.storage.BaseDispatcher.D(BaseDispatcher.java:3898)
	at classmcs.device.mcs.storage.BaseDispatcher.prepareNewWork(BaseDispatcher.java:2540)
	at classmcs.device.mcs.storage.BaseDispatcher.checkWork(BaseDispatcher.java:913)
	at classmcs.device.mcs.AbstractDispatcher.run(AbstractDispatcher.java:782)
	at java.lang.Thread.run(Thread.java:750)
Caused by: NotFound | Value=AREAGROUP | Reason=Custom Property(AREAGROUP) not found on Carrier (PTAJFP000124)
	at classmcs.interfaces.MCSExceptionHelper.read(MCSExceptionHelper.java:80)
	at classmcs.interfaces._CarrierStub.deleteProperty(_CarrierStub.java:4285)
	at classmcs.proxy.CarrierProxy.access$1201(CarrierProxy.java:19)
	at classmcs.proxy.CarrierProxy$ProxyJob.makeIDLCall(CarrierProxy.java:1676)
	at classmcs.corba.BaseProxyJob.B(BaseProxyJob.java:350)
	at classmcs.corba.BaseProxyJob.setupTimerAndMakeIDLCall(BaseProxyJob.java:327)
	at classmcs.corba.ProxyThreadPool$WorkerThread.run(ProxyThreadPool.java:365)
","error","LGCnvSEM.lgDeleteCustomPropertyist","","","1755872388354"
